Date/Time,Facility,Fans,Cooling,InteriorLights,InteriorEquipment
2004-01-09 18:00:00,334.0413514,37.40189415,104.089367,32.18046151,77.53973019
2004-01-09 19:00:00,386.9366792,37.4451414,103.1889671,77.1229657,86.2600436
2004-01-09 20:00:00,394.5291816,37.39181291,103.2536368,102.6470511,80.16631839
2004-01-09 21:00:00,419.6890652,37.37523426,103.388244,115.4090937,92.71929971
2004-01-09 22:00:00,395.3034312,37.43023465,102.9736495,102.6470511,94.13406354
2004-01-09 23:00:00,329.7118296,37.50818733,103.9577515,77.1229657,65.87145206
2004-01-09 00:00:00,264.5635989,37.46360312,107.1074963,38.28612804,48.41993689
2004-01-10 01:00:00,150.7657572,32.75905583,36.54725629,25.52408536,30.61066878
2004-01-10 02:00:00,154.8117679,32.75905583,47.95597929,19.41841883,29.36490972
2004-01-10 03:00:00,176.9689067,32.75905583,77.91327245,12.76204268,28.11915066
2004-01-10 04:00:00,174.2547959,32.75905583,75.1562672,12.76204268,28.11915066
2004-01-10 05:00:00,195.4575826,35.04800223,86.29265404,12.76204268,28.11915066
2004-01-10 06:00:00,184.2968408,32.75905583,50.25609721,25.52408536,30.61066878
2004-01-10 07:00:00,334.762755,36.42137008,98.7372777,51.04817071,78.1489453
2004-01-10 08:00:00,387.792538,37.38164814,104.4724451,64.36092303,109.7086236
2004-01-10 09:00:00,338.2912102,37.3850654,103.1164464,51.04817071,80.7689616
2004-01-10 10:00:00,306.821267,37.941732,99.57797283,51.04817071,71.0224616
2004-01-10 11:00:00,257.5239135,38.03574919,98.65942772,32.18046151,65.72446216
2004-01-10 12:00:00,257.5511718,38.15724175,97.67478107,32.18046151,65.72446216
2004-01-10 13:00:00,256.5158221,38.28071394,97.11759912,32.18046151,65.72446216
2004-01-10 14:00:00,246.2993494,38.30589772,96.62567025,32.18046151,55.97796216
2004-01-10 15:00:00,246.7848478,38.20000576,97.21510681,32.18046151,55.97796216
2004-01-10 16:00:00,247.7748671,38.21875354,98.23548731,32.18046151,55.97796216
2004-01-10 17:00:00,281.0892974,37.93943548,103.1777072,32.18046151,60.91146216
2004-01-10 18:00:00,324.4535911,37.39690982,96.10083679,32.18046151,77.53973019
