time,WQI,temperature,pH,oxygen,Conductivity,Turbidity,Permanganate,AmmoniaNitrogen,phosphorus,nitrogen
2022/04/22 20:00,1.026866667,23.9,7.51,8.53,209.34,8.5,6.53,0.025,0.078,1.925
2022/04/23 4:00,0.946933333,23.82,7.13,6.18,192.37,8.49,6.49,0.025,0.086,1.962
2022/04/23 12:00,0.937266667,24.75,7.3,7.07,207.42,7.24,6.11,0.025,0.073,1.864
2022/04/23 16:00,0.934666667,24.87,7.2,6.61,196.21,7.31,6.38,0.025,0.08,1.863
2022/04/23 20:00,0.946866667,24.51,7.31,7.12,209.35,7.79,6.32,0.025,0.077,1.847
2022/04/24 4:00,1.0162,24.86,7.63,8.97,216.25,7.75,6.3,0.025,0.073,1.847
2022/04/24 8:00,0.943866667,24.85,7.28,7.05,210.69,7.9,6.44,0.025,0.075,1.836
2022/04/24 12:00,0.971933333,25.71,7.3,7.21,203.35,8.16,6.64,0.025,0.081,1.881
2022/04/24 16:00,1.461866667,28.91,9.31,18.32,201.39,10,7.94,0.025,0.087,1.862
2022/04/24 20:00,1.415066667,28.02,9.28,17.93,209.52,9.24,7.94,0.025,0.078,1.751
2022/04/25 4:00,1.0514,25.71,7.67,9.08,215.89,8.31,7.56,0.025,0.076,1.776
2022/04/25 8:00,0.990866667,25.82,7.44,7.89,212.94,7.92,6.5,0.025,0.077,1.883
2022/04/25 12:00,0.6608,26.55,7.52,8.62,209.51,8.1,6.81,0.025,0.084,
2022/04/25 16:00,1.456466667,29.09,9.26,18.56,188.02,9.88,8.3,0.025,0.088,1.722
2022/04/25 20:00,1.456933333,28.48,9.31,19.32,202.63,9.72,8.08,0.025,0.085,1.624
2022/04/26 4:00,1.002133333,27.03,7.95,9.2,216.83,7.97,6.76,0.025,0.077,1.634
2022/04/26 8:00,0.9864,27.03,7.62,8.17,205.07,7.63,6.78,0.025,0.078,1.753
2022/04/26 12:00,1.069,27.39,7.8,8.67,197.29,8.63,7.17,0.025,0.092,1.931
2022/04/26 20:00,1.0586,28.24,9.05,9.45,207.67,8.46,7.35,0.025,0.085,1.728
2022/04/27 4:00,0.963933333,27.55,7.81,7.92,206.49,8.05,6.73,0.025,0.079,1.694
2022/04/27 12:00,0.955266667,28.12,7.61,7.34,202.17,7.52,6.8,0.027,0.085,1.723
2022/04/27 16:00,0.947866667,27.88,7.5,6.96,198.3,7.78,6.8,0.025,0.085,1.764
2022/04/28 4:00,0.8834,27.15,7.46,6.4,214.8,7.25,6.27,0.028,0.073,1.699
2022/04/28 8:00,0.855733333,27.29,7.36,5.64,218.22,7.92,6.04,0.037,0.068,1.767
2022/04/28 12:00,0.935866667,28.24,7.8,7.44,227.81,7.52,6.17,0.025,0.07,1.788
2022/04/28 16:00,0.940133333,27.88,7.57,7.13,213.04,7.97,6.64,0.025,0.077,1.758
2022/04/28 20:00,0.8916,27.87,7.32,5.92,193.31,9.86,6.93,0.025,0.089,1.649
2022/04/29 4:00,0.8418,27.75,7.1,4.46,190.51,9.87,6.63,0.034,0.093,1.713
2022/04/29 8:00,0.817266667,27.99,7.13,4.42,189.63,9.73,6.56,0.028,0.088,1.641
2022/04/29 16:00,0.862933333,28.63,7.47,5.93,212.34,8.52,6.49,0.025,0.081,1.617
2022/04/30 4:00,0.945066667,28.24,7.65,7.28,200.94,9.18,7.01,0.025,0.086,1.646
2022/04/30 12:00,0.9242,28.74,7.48,6.57,185.74,9.26,7.26,0.025,0.09,1.622
2022/04/30 16:00,0.9754,28.48,7.92,7.85,208.42,9.19,7.26,0.025,0.09,1.622
2022/04/30 20:00,1.060666667,28.6,8.72,10.29,211.28,9.41,7.07,0.025,0.081,1.637
2022/05/11 8:00,0.970133333,27.27,7.34,7.43,193.53,8.43,6.49,0.025,0.084,1.838
2022/05/11 12:00,0.949333333,27.52,7.29,6.91,196.77,8.24,6.49,0.025,0.084,1.838
2022/05/12 4:00,0.970666667,27.55,7.38,7.31,192.22,8.52,6.68,0.025,0.086,1.823
2022/05/12 8:00,1.032,27.75,7.61,8.22,209.25,7.77,6.63,0.025,0.079,1.991
2022/05/12 12:00,1.0716,27.75,7.85,9.28,212.36,7.64,6.84,0.025,0.086,1.907
2022/05/12 16:00,0.8268,28.12,7.89,9.09,209.16,7.93,,0.025,0.088,1.851
2022/05/12 20:00,0.9726,27.87,7.53,7.65,204.48,8.02,6.66,0.025,0.082,1.788
2022/05/13 4:00,0.8744,27.63,7.2,5.66,197.58,7.98,6.27,0.025,0.08,1.77
2022/05/13 8:00,0.845,27.66,7.12,5.05,197.11,7.73,6.06,0.025,0.079,1.785
2022/05/13 12:00,0.8736,27.97,7.12,5.03,194.74,8.01,6.51,0.025,0.082,1.842
2022/05/13 16:00,0.986,29.09,7.51,7.84,188.82,8.83,6.51,0.025,0.082,1.842
2022/05/14 4:00,0.8792,27.39,7.15,4.68,208.19,9.19,6.6,0.027,0.081,1.928
2022/05/14 8:00,0.863933333,27.33,7.23,4.97,222.28,7.92,6.22,0.034,0.075,1.88
2022/05/14 12:00,0.912333333,27.39,7.31,5.54,229.59,7.76,6.79,0.025,0.077,1.912
2022/05/14 20:00,0.913533333,27.39,7.25,5.17,213.69,8.2,6.82,0.025,0.084,1.952
2022/05/15 8:00,0.821133333,27.44,6.97,2.69,196.3,8.52,6.4,0.081,0.085,1.995
2022/05/15 12:00,0.883933333,27.51,7.08,3.88,202.05,8.82,7.12,0.029,0.09,1.978
2022/05/15 16:00,0.850133333,26.91,7.03,3.03,214.65,8.85,6.73,0.087,0.089,1.991
2022/05/16 4:00,0.874133333,25.6,7.07,2.62,226.17,7.65,6.34,0.113,0.078,2.287
2022/05/16 8:00,0.8308,25.71,7.04,2.26,246.21,7.96,5.82,0.15,0.08,2.182
2022/05/16 12:00,0.9168,25.81,7.06,2.46,251.53,9.39,6.42,0.206,0.091,2.361
2022/05/16 16:00,1.113733333,25.82,7.11,4.33,247.94,7.85,6.49,0.506,0.1,2.615
2022/05/16 20:00,1.321133333,25.35,7.02,3.83,244.32,11.34,7.12,0.923,0.129,3.085
2022/05/17 4:00,1.573,24.49,6.92,6.59,219.18,25.34,7.17,0.841,0.181,3.606
2022/05/17 8:00,1.442666667,24.59,6.93,4.7,221.32,25.22,6.38,0.906,0.169,3.459
2022/05/17 12:00,1.4238,26.19,7,4.99,210.27,23.85,6.48,0.791,0.163,3.435
2022/05/17 16:00,1.414933333,26.66,7.04,5.68,209.13,25.68,6.25,0.744,0.154,3.383
2022/05/17 20:00,1.343933333,25.21,6.95,4.67,203.64,26.76,6.28,0.642,0.158,3.307
2022/05/18 4:00,1.265666667,25.12,6.9,4.46,192.91,24.15,6.29,0.426,0.152,3.202
2022/05/18 8:00,1.225066667,25.14,6.88,4.19,191.78,21.88,6.05,0.424,0.147,3.12
2022/05/18 12:00,1.292133333,26.07,6.94,5.18,186.57,20.68,7.12,0.25,0.154,3.218
2022/05/18 16:00,1.289733333,26.19,6.97,5.28,189.3,21.55,6.67,0.353,0.151,3.173
2022/05/18 20:00,1.237866667,25.95,6.91,5.05,187.86,21.97,6.47,0.3,0.143,3.086
2022/05/19 0:00,1.254266667,26.12,6.95,5.46,186.56,20.14,6.47,0.3,0.143,3.086
2022/05/19 4:00,1.2338,26.1,6.97,5.69,184.94,16.46,6.78,0.176,0.138,3.035
2022/05/19 8:00,1.199466667,26.42,6.95,5.75,184.81,15.92,6.62,0.13,0.131,2.959
2022/05/19 12:00,1.283466667,27.15,7.14,7.35,186.47,12.61,7.31,0.088,0.132,2.981
2022/05/19 16:00,1.201066667,26.79,6.93,4.81,185.47,15.77,7.31,0.184,0.132,2.981
2022/05/19 20:00,1.219866667,26.67,6.96,5.82,189.89,13.58,7.13,0.114,0.129,2.988
2022/05/20 4:00,1.197333333,27.03,7.08,6.98,182.92,12.73,6.91,0.043,0.124,2.776
2022/05/20 8:00,1.123466667,26.79,6.94,5.58,183.52,13.52,6.38,0.107,0.132,2.671
2022/05/20 12:00,1.424666667,28.48,7.63,10.92,187.45,11.37,8.63,0.025,0.144,2.756
2022/05/20 16:00,1.897066667,31.89,9.42,22.73,179.88,13.44,8.63,0.025,0.144,2.756
2022/05/20 20:00,1.784,30.3,9.36,20.57,188.27,12.42,9,0.025,0.128,2.641
2022/05/21 0:00,1.4724,29.21,8.62,14.59,180.3,10.61,7.74,0.025,0.11,2.579
2022/05/21 4:00,1.3164,28.17,7.6,10.57,189.76,8.51,7.68,0.025,0.106,2.633
2022/05/21 8:00,1.288866667,28.24,7.43,9.78,186.75,8.75,7.58,0.025,0.115,2.625
2022/05/21 12:00,1.212933333,28.72,7.54,10.12,179.87,8.81,7.45,0.025,0.098,2.284
2022/05/21 16:00,1.3936,29.69,8.82,12.16,178.41,10.56,9.75,0.028,0.115,2.308
2022/05/21 20:00,1.3344,29.33,8.87,10.68,178.35,10.08,9.75,0.028,0.115,2.308
2022/05/22 4:00,1.130466667,28.35,7.8,9.98,195.85,8.4,7.01,0.025,0.097,1.978
2022/05/22 8:00,1.050466667,28.11,7.53,9.57,202.51,8.06,6.62,0.028,0.083,1.792
2022/05/22 12:00,1.003466667,28,7.24,7.79,202.38,7.45,6.62,0.041,0.086,1.885
2022/05/22 16:00,1.002266667,27.69,7.18,6.98,204.1,7.56,6.41,0.051,0.085,2.071
2022/05/22 20:00,1.0112,27.62,7.24,7.51,199.84,7.92,6.45,0.042,0.082,2.027
2022/05/23 4:00,0.929333333,27.27,7.04,4.9,198.2,8.14,6.46,0.078,0.092,2.052
2022/05/23 8:00,0.9548,27.75,7.08,5.32,202.19,7.49,6.75,0.063,0.09,2.072
2022/05/23 12:00,0.959866667,28.24,7.11,5.97,217.08,7.7,6.35,0.068,0.089,2.034
2022/05/23 16:00,1.0076,28.12,7.27,6.99,208.93,7.66,6.72,0.037,0.089,2.038
2022/05/23 20:00,1.008266667,28.12,7.19,7.19,205.72,7.34,6.71,0.037,0.087,2.013
2022/05/24 4:00,0.985066667,27.95,7.15,6.63,210.13,8.59,6.47,0.05,0.087,2.036
2022/05/24 8:00,0.9528,28,7.12,6.1,211.55,6.97,6.33,0.05,0.081,2.034
2022/05/24 12:00,0.9428,28.45,7.18,5.64,210.94,7.43,6.69,0.04,0.086,2.001
2022/05/24 16:00,0.914666667,28.62,7.18,5.27,218.04,6.9,6.11,0.058,0.081,2.038
2022/05/24 20:00,0.9796,28.36,7.15,6.27,207.57,7.86,6.48,0.044,0.085,2.095
2022/05/25 4:00,0.993733333,28.36,7.13,6.91,209.04,7.63,6.4,0.05,0.084,2.05
2022/05/25 8:00,0.974066667,28.6,7.17,7.07,205.41,7.36,6.56,0.031,0.08,1.932
2022/05/25 12:00,0.920266667,28.81,7.17,5.37,219.31,7,6.56,0.066,0.078,1.978
2022/05/25 16:00,0.946533333,29.06,7.21,5.99,210.86,6.87,6.52,0.053,0.079,2
2022/05/26 4:00,0.9666,28.8,7.2,6.32,208.3,7.09,6.51,0.04,0.083,2.029
2022/05/26 8:00,0.9398,28.99,7.17,5.93,209.11,6.94,6.51,0.037,0.075,2.016
2022/05/26 12:00,1.1048,30.42,7.66,9.44,208.12,7.89,7.14,0.025,0.08,2.021
2022/05/26 16:00,1.347266667,32.01,8.66,13.96,193.55,19.33,8.09,0.025,0.096,2.091
2022/05/26 20:00,1.141866667,30.3,8.03,10.21,188.82,8.81,7.76,0.025,0.084,1.929
2022/05/27 4:00,1.057666667,29.81,7.64,9.13,195.95,7.83,7.28,0.025,0.077,1.839
2022/05/27 8:00,1.011733333,29.95,7.42,7.99,189.14,7.36,6.94,0.025,0.074,1.909
2022/05/27 12:00,1.235866667,30.91,8.06,12.14,189.54,8.28,8.03,0.025,0.086,1.958
2022/05/27 16:00,1.118666667,29.96,7.72,9.67,193.75,9.57,7.61,0.025,0.082,1.956
2022/05/27 20:00,1.031666667,29.68,7.35,7.44,201.63,7.47,7.61,0.036,0.082,1.956
2022/05/28 4:00,0.875,29.57,7.08,4.77,198.04,7.06,6.42,0.055,0.07,1.946
2022/05/28 8:00,0.911333333,30.02,7.25,6.24,205.74,6.54,6.19,0.047,0.065,1.905
2022/05/28 20:00,0.9858,30.06,7.34,7.31,203.89,7.2,6.66,0.032,0.069,1.98
2022/05/29 4:00,0.897,29.81,7.04,5.58,205.4,6.93,6.27,0.067,0.067,1.922
2022/05/29 8:00,0.952066667,30.17,7.2,7.18,205.62,6.49,6.41,0.025,0.064,1.911
2022/05/30 16:00,0.889533333,29.93,7.26,6.84,213.88,7.01,6.64,0.031,0.061,1.637
2022/05/30 20:00,0.906666667,30.18,7.28,7.27,197.48,7.57,5.9,0.029,0.054,1.797
2022/05/31 4:00,0.881733333,30.06,7.21,6.23,209.09,7.37,6.31,0.037,0.058,1.784
2022/05/31 8:00,0.869133333,30.3,7.19,5.97,205.77,7.62,6.16,0.055,0.056,1.79
2022/05/31 16:00,0.956866667,30.54,7.34,7.69,206.7,8.08,6.83,0.028,0.059,1.785
2022/05/31 20:00,0.877333333,30.29,7.19,6.39,199.07,7.96,6.46,0.028,0.059,1.709
2022/05/01 0:00,0.931,28.24,7.97,7.33,202.64,9.2,7.08,0.025,0.078,1.594
2022/05/01 8:00,0.778066667,26.44,7.22,3.93,208.55,9.33,6.26,0.04,0.077,1.636
2022/05/01 12:00,0.842933333,26.07,7.34,4.97,209.55,8.84,6.4,0.025,0.084,1.709
2022/05/01 16:00,0.842133333,25.72,7.28,4.8,202.67,9.61,6.61,0.058,0.084,1.671
2022/05/01 20:00,0.860333333,25.46,7.37,5.32,207.17,10.62,6.61,0.045,0.084,1.671
2022/05/02 8:00,0.797066667,25.1,7.17,3.63,223.66,9.06,5.66,0.12,0.075,1.821
2022/05/02 12:00,0.815533333,25.35,7.21,4.03,227.79,8.75,5.77,0.107,0.074,1.833
2022/05/02 16:00,0.936333333,25.59,7.33,5.63,220.37,8.92,6.31,0.098,0.081,2.001
2022/05/02 20:00,0.913933333,25.23,7.26,4.92,237.15,9.19,6.31,0.128,0.081,2.001
2022/05/03 4:00,0.933333333,24.86,7.14,5.1,234.37,7.72,5.77,0.195,0.073,2.125
2022/05/03 8:00,0.988866667,24.89,7.12,6.19,237.15,8.66,6.38,0.201,0.072,2.082
2022/05/03 12:00,0.995133333,26.32,7.27,6.23,242.82,8.33,6.25,0.186,0.078,2.112
2022/05/03 16:00,1.111266667,27.27,7.72,8.46,254.4,7.77,6.29,0.185,0.079,2.236
2022/05/04 4:00,1.020333333,25.11,7.3,6.96,250.01,7.81,5.86,0.179,0.077,2.169
2022/05/04 8:00,1.083533333,25.34,7.3,7.1,261.82,6.78,5.83,0.234,0.079,2.397
2022/05/04 12:00,1.181066667,26.3,7.71,9.7,250.81,6.93,6.5,0.119,0.082,2.353
2022/05/04 16:00,1.237533333,26.43,7.99,10.1,248.56,8.93,6.82,0.128,0.088,2.463
2022/05/04 20:00,1.190066667,25.58,7.6,9.26,242.5,8.57,6.92,0.119,0.086,2.396
2022/05/05 4:00,1.2468,25.83,7.85,10.77,243.2,7.77,6.69,0.129,0.083,2.421
2022/05/05 8:00,1.289266667,25.94,7.71,10.29,237.46,7.37,6.77,0.145,0.091,2.66
2022/05/05 12:00,1.2506,26.55,7.64,10.01,227.16,8.31,6.81,0.072,0.092,2.584
2022/05/05 16:00,1.336933333,26.43,7.99,12.07,227.8,8.5,7.06,0.067,0.095,2.552
2022/05/05 20:00,1.321333333,25.97,7.82,11.21,227.35,8.75,7.51,0.059,0.093,2.589
2022/05/06 4:00,1.2166,25.82,7.39,9.01,227.37,8.39,6.87,0.093,0.089,2.598
2022/05/06 8:00,1.1856,25.95,7.36,8.67,216.4,7.38,6.69,0.1,0.086,2.549
2022/05/06 12:00,1.224333333,26.79,7.64,9.86,211.45,8.69,6.88,0.031,0.093,2.507
2022/05/06 16:00,1.144333333,26.34,7.27,7.76,217.8,7.41,6.58,0.101,0.086,2.542
2022/05/06 20:00,1.249133333,26.3,7.53,9.34,223.06,9.11,7.15,0.068,0.09,2.668
2022/05/07 4:00,1.195266667,26.31,7.56,9.33,208.13,7.48,6.77,0.037,0.085,2.52
2022/05/07 8:00,1.153533333,26.19,7.46,8.52,215.4,8.22,6.55,0.045,0.081,2.522
2022/05/07 12:00,1.0134,26.1,7.09,6.1,225.65,6,6.03,0.123,0.073,2.354
2022/05/07 16:00,1.1578,26.67,7.47,8.7,200.15,7.31,6.99,0.066,0.081,2.413
2022/05/07 20:00,1.144266667,26.43,7.42,8.77,209.45,7.9,6.74,0.057,0.079,2.392
2022/05/08 8:00,1.087,26.19,7.29,8.27,186.89,7.52,6.39,0.025,0.074,2.321
2022/05/08 12:00,1.0684,26.09,7.16,7.59,204.91,7.14,6.39,0.046,0.08,2.313
2022/05/08 16:00,1.039133333,25.95,7.11,7.01,191.1,9.28,6.37,0.069,0.072,2.303
2022/05/08 20:00,1.117133333,26.07,7.41,9.13,221.97,7.16,6.61,0.025,0.075,2.258
2022/05/09 0:00,1.053933333,25.99,7.15,7.55,203.49,7.6,6.61,0.025,0.075,2.258
2022/05/09 4:00,0.980533333,25.96,7.04,6.5,197.64,6.07,6.22,0.052,0.072,2.154
2022/05/09 8:00,0.985666667,25.95,7.02,6.07,186.06,6.55,6.08,0.072,0.07,2.279
2022/05/09 12:00,1.033866667,26.78,7.09,6.75,207.73,7.48,6.32,0.047,0.076,2.339
2022/05/09 16:00,1.115066667,26.67,7.57,8.78,212.01,10,6.32,0.047,0.076,2.339
2022/05/09 20:00,1.109933333,26.54,7.35,7.9,210.17,8.16,6.85,0.038,0.08,2.39
2022/05/10 4:00,1.0796,26.57,7.31,7.74,216.02,7.9,6.45,0.025,0.081,2.345
2022/05/10 8:00,1.0566,26.86,7.32,7.69,213.33,7.44,6.45,0.025,0.076,2.265
2022/05/10 12:00,1.044866667,26.7,7.27,7.26,218.3,6.81,6.17,0.025,0.077,2.334
2022/05/10 16:00,1.068666667,27.07,7.42,7.9,214.99,7.05,6.17,0.025,0.08,2.31
2022/05/10 20:00,1.033666667,26.94,7.42,7.87,208.17,8.74,6.53,0.025,0.079,2.086
2022/05/11 4:00,0.966666667,27.02,7.31,7.27,196.06,8.46,6.53,0.025,0.083,1.851
2022/06/01 8:00,0.852333333,30.42,7.19,6.07,205.42,6.55,6.13,0.047,0.055,1.704
2022/06/01 12:00,0.994666667,31.4,7.63,8.96,198.09,8.22,6.74,0.025,0.063,1.718
2022/06/01 16:00,0.894466667,30.32,6.41,6.43,190.76,7.73,6.41,0.025,0.065,1.768
2022/06/01 20:00,0.867866667,30.18,6.4,5.72,206.23,7.13,6.11,0.04,0.062,1.827
2022/06/02 0:00,0.979066667,30.67,7.02,8.5,188.06,7.28,6.11,0.04,0.062,1.827
2022/06/02 4:00,0.894666667,30.42,6.49,7.31,198.89,6.56,6.11,0.025,0.063,1.653
2022/06/02 8:00,0.918533333,30.67,6.65,7.62,209.19,6.42,6.13,0.026,0.062,1.711
2022/06/02 12:00,0.880466667,30.91,6.51,6.46,210.23,6.08,6.05,0.055,0.063,1.732
2022/06/02 16:00,1.092066667,31.45,8,11.78,196.11,7.93,6.05,0.025,0.071,1.716
2022/06/02 20:00,1.073466667,31.4,8.03,11.08,206.25,7.9,6.98,0.025,0.067,1.628
2022/06/03 0:00,0.985066667,31.02,7.13,8.87,215.74,6.86,6.98,0.025,0.067,1.628
2022/06/03 4:00,0.951,30.79,6.92,8.86,203.47,6.06,6.36,0.025,0.062,1.588
2022/06/03 8:00,0.9514,30.92,6.78,8.29,214.47,5.82,6.36,0.025,0.063,1.699
2022/06/03 12:00,1.110866667,32.16,7.72,11.28,211.05,6.3,7.07,0.025,0.069,1.75
2022/06/03 16:00,1.079666667,32.39,7.76,10.59,199.96,9.81,7.07,0.025,0.077,1.692
2022/06/04 8:00,0.9432,31.64,7.01,9.07,216.51,5.99,6.33,0.025,0.056,1.542
2022/06/04 12:00,1.002666667,32.26,7.3,10.13,214.83,6.31,6.68,0.025,0.062,1.539
2022/06/04 16:00,0.989066667,32.63,7.37,9.79,205.87,7.14,6.68,0.025,0.062,1.539
2022/06/04 20:00,0.9516,31.77,7.07,8.61,224.28,7.88,6.72,0.025,0.066,1.561
2022/06/05 4:00,0.891266667,31.4,6.93,8.39,198.55,6.18,6.2,0.025,0.055,1.445
2022/06/05 8:00,0.872466667,31.53,6.84,7.92,238.84,5.9,6.2,0.025,0.055,1.445
2022/06/05 12:00,0.9742,32.75,7.41,10.41,215.48,6.04,6.15,0.025,0.059,1.444
2022/06/05 16:00,1.020533333,32.88,7.62,10.2,189.73,8.91,7.09,0.025,0.066,1.526
2022/06/05 20:00,0.941733333,32.13,7.08,8.23,174.94,9.08,7.09,0.025,0.066,1.526
2022/06/06 4:00,0.832933333,31.53,6.83,7.55,216.39,6.85,6.13,0.025,0.051,1.353
2022/06/06 8:00,0.839066667,31.89,6.95,7.99,190.44,6.19,6.08,0.025,0.049,1.314
2022/06/06 12:00,0.8658,31.65,6.99,8.13,166.89,6.9,6.45,0.025,0.052,1.343
2022/06/06 16:00,0.899733333,31.52,7.26,8.82,194.24,7.6,6.52,0.025,0.051,1.368
2022/06/07 4:00,0.808,31.16,6.57,6.92,207.02,6.38,5.85,0.069,0.052,1.352
2022/06/07 8:00,0.7906,31.4,6.48,6.84,206.08,5.84,5.76,0.074,0.051,1.296
2022/06/07 12:00,0.795133333,30.55,6.56,6.99,198.74,6.96,5.8,0.059,0.053,1.287
2022/06/07 16:00,0.7718,30.91,6.42,5.99,198.22,6.21,5.76,0.094,0.052,1.347
2022/06/07 20:00,0.7734,30.79,6.45,5.83,200.7,6.45,5.76,0.108,0.055,1.358
2022/06/08 4:00,0.7186,29.94,6.27,4.1,204.52,7.44,5.64,0.168,0.055,1.39
2022/06/08 8:00,0.754466667,29.69,6.3,4.25,206.4,8.5,5.39,0.182,0.065,1.517
2022/06/08 12:00,1.022666667,29.32,6.23,3.9,206.39,33.89,7.25,0.158,0.146,2.237
2022/06/08 20:00,0.717733333,27.75,5.78,2.99,199.38,11.86,4.99,0.087,0.075,1.697
2022/06/09 4:00,0.9464,27.15,5.8,1.57,174.47,39.24,5.79,0.533,0.136,2.24
2022/06/09 8:00,0.9664,27.51,5.79,1.82,154.45,50.14,5.79,0.431,0.149,2.327
2022/06/09 12:00,0.844866667,28.23,5.73,0.97,149.24,44.25,5.66,0.325,0.147,2.027
2022/06/09 16:00,1.0288,28.6,5.81,2.74,148.14,46.72,6,0.323,0.186,2.343
2022/06/09 20:00,1.0488,28,5.77,3.24,150,43.08,6,0.323,0.186,2.343
2022/06/10 4:00,1.0684,27.63,5.7,3.09,150.61,31.44,6.12,0.289,0.201,2.41
2022/06/10 8:00,1.004733333,28.12,5.69,2.56,155.52,27.66,5.89,0.255,0.195,2.3
2022/06/10 12:00,1.052266667,28.36,5.73,3,159.28,25.39,5.87,0.296,0.196,2.407
2022/06/10 16:00,1.155933333,29.08,5.71,2.84,142.61,32.07,6.37,0.286,0.225,2.739
2022/06/10 20:00,1.158,28.48,5.66,2.53,141.22,32.85,6.48,0.328,0.233,2.711
2022/06/11 0:00,1.1488,28.37,5.62,2.3,139.43,29.6,6.48,0.328,0.233,2.711
2022/06/11 8:00,1.208866667,27.65,5.63,2.67,134.42,29.78,6.62,0.276,0.245,2.906
2022/06/11 12:00,1.137866667,28,5.74,4.99,159.62,18.02,5.93,0.269,0.202,2.424
2022/06/11 16:00,0.972533333,27.75,5.75,1.62,161.75,15.6,5.89,0.264,0.196,2.313
2022/06/12 4:00,1.216533333,27.54,5.82,2.87,175.1,30.91,6.55,0.432,0.242,2.775
2022/06/12 8:00,1.127333333,28,5.78,2.66,164.71,32.96,6.31,0.294,0.225,2.634
2022/06/12 12:00,1.3406,29.45,5.81,3.51,140.01,50.03,6.78,0.289,0.273,3.217
2022/06/12 16:00,1.3938,28.24,5.85,4.41,151.91,42.41,6.78,0.375,0.273,3.217
2022/06/12 20:00,1.337933333,28.11,5.85,4.44,153.16,30.48,7.15,0.335,0.277,2.89
2022/06/13 4:00,1.2036,27.87,5.78,3.75,147.24,27.44,6.39,0.29,0.246,2.683
2022/06/13 8:00,1.1904,28.11,5.79,3.8,147.03,26.83,6.27,0.263,0.238,2.694
2022/06/13 12:00,1.183866667,28.62,5.82,3.91,148.41,26.79,6.26,0.244,0.236,2.67
2022/06/13 16:00,1.256133333,28.84,5.65,4.57,136.16,30.37,6.46,0.246,0.251,2.789
2022/06/14 0:00,1.186866667,28.48,6.06,3.73,140.52,26.18,6.38,0.205,0.235,2.745
2022/06/14 4:00,1.223,28.72,6.07,3.92,135.01,27.63,6.39,0.187,0.248,2.839
2022/06/14 8:00,1.2326,28.97,6.09,4.18,135.17,28.53,6.39,0.169,0.243,2.878
2022/06/14 16:00,1.234533333,29.45,6.17,4.64,135.24,26.5,6.34,0.136,0.245,2.827
2022/06/15 4:00,1.0922,28.84,6.14,3.74,153.93,19.34,6.27,0.124,0.214,2.474
2022/06/15 8:00,1.159133333,28.97,6.13,3.99,135.85,26.34,6.31,0.1,0.233,2.681
2022/06/15 12:00,1.086,28.97,6.2,4.23,158.92,15.49,6.42,0.132,0.198,2.392
2022/06/15 20:00,1.151333333,28.72,6.13,3.73,144.99,21.41,6.43,0.14,0.222,2.689
2022/06/16 8:00,1.190266667,28.23,6.15,3.87,142.31,21.83,6.26,0.124,0.236,2.83
2022/06/16 12:00,1.174466667,28.84,6.23,4.4,151.96,18.44,6.26,0.132,0.224,2.697
2022/06/16 16:00,1.181266667,29.57,6.37,5.69,158.05,16.62,6.47,0.125,0.205,2.54
2022/06/16 20:00,1.109266667,29.08,6.24,4,167.46,13.46,6.32,0.179,0.196,2.534
2022/06/17 4:00,1.097733333,29.02,6.23,3.84,169.78,12.3,5.92,0.23,0.191,2.549
2022/06/17 8:00,1.0642,29.33,6.25,3.71,179.69,10.62,6,0.259,0.175,2.445
2022/06/17 12:00,1.077733333,29.33,6.25,3.77,178.08,11.07,5.95,0.234,0.176,2.529
2022/06/17 16:00,1.084533333,29.38,6.26,3.94,172.99,12.36,5.95,0.234,0.176,2.529
2022/06/17 20:00,1.1348,29.22,6.32,5.02,168.48,11.93,5.85,0.21,0.183,2.57
2022/06/18 0:00,1.103666667,29.08,6.25,4.93,168.49,11.68,6.05,0.15,0.181,2.469
2022/06/18 4:00,1.109133333,28.86,6.19,3.92,153.35,14.65,6.1,0.12,0.199,2.63
2022/06/18 8:00,1.069866667,29.21,6.21,4.05,160.3,12.33,5.9,0.139,0.181,2.512
2022/06/18 12:00,1.111,29.94,7.01,5.25,166.03,12.49,6.18,0.111,0.178,2.474
2022/06/18 16:00,1.1926,30.67,7.21,7.29,165.99,14.39,6.18,0.111,0.178,2.474
2022/06/18 20:00,1.165,29.93,7.17,7.24,155.22,11.95,6.42,0.037,0.172,2.41
2022/06/19 0:00,1.1202,29.81,7.08,6.12,170.59,9.9,6.42,0.037,0.172,2.41
2022/06/19 4:00,1.013533333,29.58,7.02,5.32,172.17,9.91,6.04,0.078,0.147,2.184
2022/06/19 8:00,1.016333333,29.94,7.04,5.47,170.59,9.19,6.04,0.058,0.146,2.193
2022/06/19 12:00,1.052066667,31.03,7.08,6.28,160.06,11.11,6.14,0.058,0.146,2.193
2022/06/19 16:00,1.130733333,31.15,7.25,7.82,152.86,11.89,6.37,0.025,0.157,2.218
2022/06/20 12:00,1.052933333,31.03,7.22,6.96,163.04,10.51,6.22,0.025,0.139,2.116
2022/06/20 16:00,1.211533333,31.52,7.63,10.22,157.26,10.51,6.82,0.025,0.149,2.107
2022/06/20 20:00,1.134933333,30.97,7.42,8.65,155.55,10.08,6.46,0.025,0.145,2.118
2022/06/21 4:00,1.106266667,30.91,7.39,8.13,150.97,8.49,6.23,0.025,0.143,2.127
